Kontonr;Bogført dato;Navn;Leverandørnr;Posteringstekst;Nettobeløb;Beløb;Afdelingsnr;Bilagsidentifikation;Regnskabsår;Udbetalt dato;Kassenr;;;;;
527-32-050-06;11-12-2025;MARIUS PEDERSEN A/S;49979517;Marius Pedersen. Renovation 11;1.115,57;1.394,46;34010;2512031764791767495;2025;;111;;;;;
527-32-050-06;11-11-2025;MARIUS PEDERSEN A/S;49979517;Marius P. Leje af sikkerhedcontainer;3,41;4,26;34010;2511051762372328108;2025;19-11-2025;111;;;;;
527-32-050-06;11-11-2025;ANTICIMEX A/S;21766488;Anticimex 1.8-31.10-25 Servicekontrakt;801,50;1.001,88;34010;2510311761940326666;2025;14-11-2025;111;;;;;
527-32-050-06;06-11-2025;MARIUS PEDERSEN A/S;49979517;Marius Pedersen. Markulering;4,94;6,18;34010;2511051762372322098;2025;28-11-2025;111;;;;;
527-32-050-06;06-11-2025;MARIUS PEDERSEN A/S;49979517;Marius Pedersen. Renovation;686,11;857,64;34010;2511051762372321097;2025;28-11-2025;111;;;;;
527-32-050-06;09-10-2025;MARIUS PEDERSEN A/S;49979517;Renovation 09;1.262,46;1.578,07;34010;2510031759517504266;2025;29-10-2025;111;;;;;
527-32-050-06;06-10-2025;MARIUS PEDERSEN A/S;49979517;Leje af sikkerhedscontainer;4,94;6,18;34010;2510031759517503265;2025;29-10-2025;111;;;;;
527-32-050-06;06-10-2025;JYDSK PLANTESERVICE A/S;16404977;Planteservice 1.10-31.12-25;278,41;348,01;34010;2510011759344898478;2025;20-10-2025;111;;;;;
527-32-050-06;15-09-2025;JYDSK PLANTESERVICE A/S;16404977;Planteservice 1.4-30.6;607,12;758,90;34010;2504291745952620657;2025;16-09-2025;111;;;;;
527-32-050-06;04-09-2025;MARIUS PEDERSEN A/S;49979517;Leje af sikkerhedscontainer;109,81;137,26;34010;2509031756925463114;2025;29-09-2025;111;;;;;
527-32-050-06;04-09-2025;MARIUS PEDERSEN A/S;49979517;Renovation 08;1.133,90;1.417,38;34010;2509031756925464115;2025;29-09-2025;111;;;;;
527-32-050-06;28-08-2025;;;Tj.Ydelser inkl moms. Fordeling fælles;821,08;1.026,35;34010;2508281756383509116;2025;;111;;;;;
527-32-050-06;18-08-2025;MARIUS PEDERSEN A/S;49979517;Leje af sikkerhedscontainer;4,94;6,18;34010;2508051754419881431;2025;29-08-2025;111;;;;;
527-32-050-06;18-08-2025;MARIUS PEDERSEN A/S;49979517;Renovation 07;911,38;1.139,22;34010;2508051754419880430;2025;29-08-2025;111;;;;;
527-32-050-06;24-07-2025;;;Tj.Ydel inkl m. Fordel fælles 2.7-24.7;15,66;19,57;34010;2507241753346478716;2025;;111;;;;;
527-32-050-06;07-07-2025;MARIUS PEDERSEN A/S;49979517;Leje af sikkerhedscontainer;4,94;6,18;34010;2507041751655054180;2025;29-07-2025;111;;;;;
527-32-050-06;07-07-2025;MARIUS PEDERSEN A/S;49979517;Renovation;1.098,17;1.372,71;34010;2507041751655055181;2025;29-07-2025;111;;;;;
527-32-050-06;02-07-2025;JYDSK PLANTESERVICE A/S;16404977;Planteservice 1.7-30.9;165,62;207,02;34010;2507011751396057522;2025;18-07-2025;111;;;;;
527-32-050-06;10-06-2025;MARIUS PEDERSEN A/S;49979517;Leje af sikkerhedscontainer;201,57;251,96;34010;2506041749063041336;2025;27-06-2025;111;;;;;
527-32-050-06;10-06-2025;MARIUS PEDERSEN A/S;49979517;Marius Pedersen. Renovation;1.056,42;1.320,53;34010;2506041749063041335;2025;27-06-2025;111;;;;;
527-32-050-06;19-05-2025;JYDSK PLANTESERVICE A/S;16404977;Planteservice 1.kvartal.Fordeling fælles;607,12;758,90;34010;2503111741722620838;2025;20-05-2025;111;;;;;
527-32-050-06;08-05-2025;MARIUS PEDERSEN A/S;49979517;Renovation Køkken;1.076,56;1.345,70;34010;2505051746471029734;2025;28-05-2025;111;;;;;
527-32-050-06;06-05-2025;MARIUS PEDERSEN A/S;49979517;Sikkerhedscontainer Køkken;4,94;6,18;34010;2505051746471029733;2025;28-05-2025;111;;;;;
527-32-050-06;08-04-2025;MARIUS PEDERSEN A/S;49979517;Sikkerhedscontainer Køkken;4,80;6,00;34010;2504041743792622091;2025;29-04-2025;111;;;;;
527-32-050-06;08-04-2025;MARIUS PEDERSEN A/S;49979517;Tømning af container Køkken;648,73;810,91;34010;2504031743706226215;2025;29-04-2025;111;;;;;
527-32-050-06;10-03-2025;MARIUS PEDERSEN A/S;49979517;Leje Sikkerhedscontainer køkken;183,45;229,31;34010;2503061741290627361;2025;28-03-2025;111;;;;;
527-32-050-06;10-03-2025;MARIUS PEDERSEN A/S;49979517;Tømning af container .Køkken;183,45;229,31;34010;2503061741290627362;2025;28-03-2025;111;;;;;
527-32-050-06;19-02-2025;MARIUS PEDERSEN A/S;49979517;Tømning af container Køkken;1.111,26;1.389,08;34010;2502121739389818728;2025;28-02-2025;111;;;;;
527-32-050-06;17-02-2025;MARIUS PEDERSEN A/S;49979517;Sikkerhedscontainer Køkken;4,80;6,00;34010;2502121739389818727;2025;28-02-2025;111;;;;;
527-32-050-06;23-01-2025;ANTICIMEX A/S;21766488;Anticimex1.11-24 -31.1-25Servicekontrakt;756,23;945,29;34010;2501221737575417098;2025;14-02-2025;111;;;;;
527-32-051-03;15-12-2025;ABENA A/S;25682742;Palle;50,00;62,50;34010;2512121765569101622;2025;;111;;;;;
527-32-051-03;10-12-2025;ABENA A/S;25682742;Engangshandske, nitr, Abena A/S;759,22;949,02;34010;2512041764877912286;2025;;111;;;;;
527-32-051-03;10-12-2025;ABENA A/S;25682742;Hårnet, 10 g/m2, non, Abena A/S;91,44;114,30;34010;2512041764877912286;2025;;111;;;;;
527-32-051-03;10-12-2025;ABENA A/S;25682742;Håndsæbe;10.311,45;12.889,31;34010;2512041764877912285;2025;;111;;;;;
527-32-051-03;01-12-2025;ABENA A/S;25682742;Levering af ordrer u, Abena A/S;95,00;118,75;34010;2511271764273073526;2025;;111;;;;;
527-32-051-03;28-11-2025;ABENA A/S;25682742;Gulvskraber, Vikan, , Abena A/S;914,85;1.143,56;34010;2511201763668299750;2025;18-12-2025;111;;;;;
527-32-051-03;28-11-2025;ABENA A/S;25682742;Gulvskraber, Vikan, , Abena A/S;1.073,08;1.341,35;34010;2511191763581878171;2025;17-12-2025;111;;;;;
527-32-051-03;28-11-2025;ABENA A/S;25682742;Fejebakkesæt, grå, m, Abena A/S;74,70;93,38;34010;2511191763581878171;2025;17-12-2025;111;;;;;
527-32-051-03;28-11-2025;ABENA A/S;25682742;Skaft til gulvskrabe, Abena A/S;326,48;408,10;34010;2511191763581878171;2025;17-12-2025;111;;;;;
527-32-051-03;27-11-2025;ABENA A/S;25682742;Palle;150,00;187,50;34010;2511261764186702826;2025;;111;;;;;
527-32-051-03;25-11-2025;Elis Danmark A/S;27339506;Elis Måtteservice 10;70,74;88,42;34010;2511011762026812125;2025;28-11-2025;111;;;;;
527-32-051-03;21-11-2025;OLUF BRØNNUM & CO. A/S;34350612;Skylletablet iCombi , Oluf Brønnum;1.460,52;1.825,65;34010;2511171763409074053;2025;15-12-2025;111;;;;;
527-32-051-03;13-11-2025;ABENA A/S;25682742;Abena, rengørringsmiddeler;6.175,92;7.719,90;34010;2510311761940325664;2025;28-11-2025;111;;;;;
527-32-051-03;13-11-2025;ABENA A/S;25682742;vaskepulver;8.942,40;11.178,00;34010;2511121762977100856;2025;10-12-2025;111;;;;;
527-32-051-03;11-11-2025;ABENA A/S;25682742;Paller;50,00;62,50;34010;2511051762372320094;2025;04-12-2025;111;;;;;
527-32-051-03;11-11-2025;ABENA A/S;25682742;Frysepose, ABENA Cat, Abena A/S;723,78;904,73;34010;2511071762545077506;2025;05-12-2025;111;;;;;
527-32-051-03;03-11-2025;ABENA A/S;25682742;Vaskamaskine vaskepulver;379,40;474,25;34010;2510301761853857149;2025;27-11-2025;111;;;;;
527-32-051-03;28-10-2025;;;Renhold 2.9 Fordeling fælles;56,59;70,74;34010;2510281761654800658;2025;;111;;;;;
527-32-051-03;23-10-2025;ABENA A/S;25682742;Skursvampe/sæbe;654,92;818,65;34010;2510171760727052307;2025;14-11-2025;111;;;;;
527-32-051-03;23-10-2025;ABENA A/S;25682742;toiletpapir, plastposer o.s.v.;4.162,02;5.202,53;34010;2510071759868360247;2025;04-11-2025;111;;;;;
527-32-051-03;20-10-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;50,00;62,50;34010;2510091760035895546;2025;07-11-2025;111;;;;;
527-32-051-03;06-10-2025;Elis Danmark A/S;27339506;Måtteservice;56,59;70,74;34010;2509301759258308259;2025;29-10-2025;111;;;;;
527-32-051-03;29-09-2025;;;Fælles ford.Renhold 2.9  29.8-29.9;768,18;960,22;34010;2509291759137891452;2025;;111;;;;;
527-32-051-03;12-09-2025;ABENA A/S;25682742;skraldeposer/papirhåndklæder;2.185,99;2.732,49;34010;2509091757443921130;2025;07-10-2025;111;;;;;
527-32-051-03;28-08-2025;;;Renhold 2.9 Fordeling fælles;29,76;37,20;34010;2508281756383509116;2025;;111;;;;;
527-32-051-03;21-08-2025;ABENA A/S;25682742;Hånddesinfektion;362,38;452,98;34010;2508201755715844789;2025;17-09-2025;111;;;;;
527-32-051-03;15-08-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;100,00;125,00;34010;2508011754074434821;2025;29-08-2025;111;;;;;
527-32-051-03;24-07-2025;;;Renhold 4.9 Fordel fælles 2.7-24.7;562,44;703,05;34010;2507241753346478716;2025;;111;;;;;
527-32-051-03;23-07-2025;ABENA A/S;25682742;Skumrengøring - afka, Abena A/S;390,15;487,69;34010;2507221753210232063;2025;19-08-2025;111;;;;;
527-32-051-03;23-07-2025;ABENA A/S;25682742;Frysepose, ABENA Cat, Abena A/S;238,46;298,08;34010;2507221753210232063;2025;19-08-2025;111;;;;;
527-32-051-03;23-07-2025;ABENA A/S;25682742;Smørrebrødsbakke, AB, Abena A/S;1.319,33;1.649,16;34010;2507221753210232063;2025;19-08-2025;111;;;;;
527-32-051-03;17-07-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;50,00;62,50;34010;2507161752691855627;2025;06-08-2025;111;;;;;
527-32-051-03;01-07-2025;;;Fordel fælles.3.6-30.6 Renhold 2.9;271,82;339,77;34010;2507011751351097056;2025;;111;;;;;
527-32-051-03;27-06-2025;ABENA A/S;25682742;Opvaskepulver til sy, Abena A/S;1.564,58;1.955,73;34010;2503171742241037859;2025;30-06-2025;111;;;;;
527-32-051-03;27-06-2025;ABENA A/S;25682742;Skylletablet til Rat, Abena A/S;252,75;315,94;34010;2503171742241037859;2025;30-06-2025;111;;;;;
527-32-051-03;24-06-2025;ABENA A/S;25682742;Smørrebrødsbakke, 16, Abena A/S;-358,17;-447,71;34010;2506021748890322656;2025;;111;;;;;
527-32-051-03;18-06-2025;;;Salttabletter;1.793,40;2.241,75;34010;2506181750246106374;2025;;111;;;;;
527-32-051-03;12-06-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;50,00;62,50;34010;2506111749667858910;2025;09-07-2025;111;;;;;
527-32-051-03;03-06-2025;ABENA A/S;25682742;Opvaskepulver til sy, Abena A/S;2.340,99;2.926,24;34010;2506021748890322656;2025;27-06-2025;111;;;;;
527-32-051-03;03-06-2025;ABENA A/S;25682742;Smørrebrødsbakke, 16, Abena A/S;358,17;447,71;34010;2506021748890322656;2025;27-06-2025;111;;;;;
527-32-051-03;03-06-2025;ABENA A/S;25682742;Smørrebrødsbakke, 24, Abena A/S;359,83;449,79;34010;2506021748890322656;2025;27-06-2025;111;;;;;
527-32-051-03;03-06-2025;ABENA A/S;25682742;Skumrengøring, Abena, Abena A/S;520,20;650,25;34010;2506021748890322656;2025;27-06-2025;111;;;;;
527-32-051-03;02-06-2025;ABENA A/S;25682742;R-PET Smørrebrødsbak, Abena A/S;-1.438,46;-1.798,08;34010;2503131741895412948;2025;;111;;;;;
527-32-051-03;02-06-2025;ABENA A/S;25682742;Smørrebrødsbakke, AB, Abena A/S;-1.436,78;-1.795,98;34010;2505061746557425527;2025;;111;;;;;
527-32-051-03;07-05-2025;ABENA A/S;25682742;Frysepose, ABENA Cat, Abena A/S;490,87;613,59;34010;2505061746557425528;2025;03-06-2025;111;;;;;
527-32-051-03;07-05-2025;ABENA A/S;25682742;Smørrebrødsbakke, AB, Abena A/S;1.436,78;1.795,98;34010;2505061746557425527;2025;03-06-2025;111;;;;;
527-32-051-03;07-05-2025;;;Fordel fælles Renhold 2,9 26.3-7.5;4.537,62;5.672,03;34010;2505071746620273220;2025;;111;;;;;
527-32-051-03;16-04-2025;ABENA A/S;25682742;Levering af ordrer u, Abena A/S;95,00;118,75;34010;2503061741290628365;2025;22-04-2025;111;;;;;
527-32-051-03;27-03-2025;ABENA A/S;25682742;Opvaskepulver til sy, Abena A/S;1.564,58;1.955,73;34010;2503261743018629867;2025;23-04-2025;111;;;;;
527-32-051-03;25-03-2025;;;Fordeling fælles 1.1-25.3-25;58,72;73,40;34010;2503251742906849204;2025;;111;;;;;
527-32-051-03;14-03-2025;ABENA A/S;25682742;R-PET Smørrebrødsbak, Abena A/S;1.438,46;1.798,08;34010;2503131741895412948;2025;10-04-2025;111;;;;;
527-32-051-03;14-03-2025;OLUF BRØNNUM & CO. A/S;34350612;Skylle/Afkalkningsta, Oluf Brønnum;1.460,52;1.825,65;34010;2503101741636214880;2025;08-04-2025;111;;;;;
527-32-051-03;12-03-2025;;;Abena,Skumsæbe refiller,fælles;155,31;194,14;34010;2503121741785270284;2025;;111;;;;;
527-32-051-03;12-03-2025;;;Måtte service fælles;69,81;87,26;34010;2503121741785270284;2025;;111;;;;;
527-32-051-03;12-03-2025;;;Måtteservice fælles;55,85;69,81;34010;2503121741785270284;2025;;111;;;;;
527-32-051-03;06-03-2025;;;Fordel.Fælles Jumborulle,Tork T2. PL.HJ;67,18;83,97;34010;2503061741253196187;2025;;111;;;;;
527-32-051-03;06-03-2025;;;Fordel.Fælles.Plastsække,genanvendt.Køk;64,82;81,02;34010;2503061741253196187;2025;;111;;;;;
527-32-051-03;06-03-2025;;;Fordel.Fælles.Jumbborulle,Tork T2.Køkken;66,96;83,70;34010;2503061741253196187;2025;;111;;;;;
527-32-051-03;25-02-2025;ABENA A/S;25682742;Levering af ordrer u, Abena A/S;95,00;118,75;34010;2502201740081028401;2025;20-03-2025;111;;;;;
527-32-051-03;21-02-2025;ABENA A/S;25682742;Engangshandske, nitr, Abena A/S;96,12;120,15;34010;2502201740081028399;2025;20-03-2025;111;;;;;
527-32-051-03;08-02-2025;ABENA A/S;25682742;Smørrebrødsfad, 43x3, Abena A/S;633,75;792,19;34010;2502061738871426063;2025;06-03-2025;111;;;;;
527-32-051-03;07-02-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;100,00;125,00;34010;2502051738785025815;2025;05-03-2025;111;;;;;
527-32-051-03;31-01-2025;ABENA A/S;25682742;Opvaskepulver til sy, Abena A/S;2.308,38;2.885,48;34010;2501301738266633926;2025;27-02-2025;111;;;;;
527-32-051-03;28-01-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;50,00;62,50;34010;2501231737661831717;2025;21-02-2025;111;;;;;
527-32-051-03;28-01-2025;ABENA A/S;25682742;Skumrengøring, Diver, Abena A/S;256,48;320,60;34010;2501231737661831718;2025;20-02-2025;111;;;;;
527-32-051-03;28-01-2025;ABENA A/S;25682742;Maskinopvask, Divers, Abena A/S;1.893,94;2.367,43;34010;2501231737661831718;2025;20-02-2025;111;;;;;
527-32-051-03;28-01-2025;ABENA A/S;25682742;R-PET Smørrebrødsbak, Abena A/S;359,89;449,86;34010;2501231737661831718;2025;20-02-2025;111;;;;;
527-32-051-03;22-01-2025;ABENA A/S;25682742;Manglende bytpaller , Abena A/S;100,00;125,00;34010;2501201737402626025;2025;14-02-2025;111;;;;;
527-32-051-03;09-01-2025;ABENA A/S;25682742;Frysepose med skrive, Abena A/S;492,54;615,67;34010;2501081736365829484;2025;05-02-2025;111;;;;;
527-32-052-00;11-12-2025;ISS FACILITY SERVICES A/S;14406042;ISS Vinduespolering;902,34;1.127,93;34010;2511261764186699822;2025;;111;;;;;
527-32-052-00;04-12-2025;NOVAFOS A/S;31884993;Fedtudskilller;1.124,00;1.405,00;34010;2512031764791762488;2025;;111;;;;;
527-32-052-00;01-12-2025;NOVAFOS A/S;31884993;Fedtudskilller;1.126,40;1.408,00;34010;2511111762890661285;2025;02-12-2025;111;;;;;
527-32-052-00;19-11-2025;NOVAFOS A/S;31884993;Fedtudskilller;1.124,00;1.405,00;34010;2510151760554290004;2025;20-11-2025;111;;;;;
527-32-052-00;29-09-2025;ISS FACILITY SERVICES A/S;14406042;ISS Vinduespolering;902,34;1.127,92;34010;2508271756320685704;2025;30-09-2025;111;;;;;
527-32-052-00;23-09-2025;NOVAFOS A/S;31884993;Fedtudskiller;2.248,00;2.810,00;34010;2509061757184630363;2025;30-09-2025;111;;;;;
527-32-052-00;21-08-2025;NOVAFOS A/S;31884993;Novafos. Fedtudskiller;1.124,00;1.405,00;34010;2508081754679056195;2025;29-08-2025;111;;;;;
527-32-052-00;17-07-2025;NOVAFOS A/S;31884993;Fedtudskiller;1.124,00;1.405,00;34010;2507161752691853623;2025;14-08-2025;111;;;;;
527-32-052-00;23-06-2025;NOVAFOS A/S;31884993;Fedtudskiller;1.124,00;1.405,00;34010;2506181750217636823;2025;16-07-2025;111;;;;;
527-32-052-00;28-05-2025;ISS FACILITY SERVICES A/S;14406042;ISS Vinduespolering;902,34;1.127,93;34010;2505271748371831500;2025;24-06-2025;111;;;;;
527-32-052-00;30-04-2025;NOVAFOS A/S;31884993;Fedtudskiller d 3.3-25;1.124,00;1.405,00;34010;2504111744397419525;2025;30-04-2025;111;;;;;
527-32-052-00;19-03-2025;ISS FACILITY SERVICES A/S;14406042;ISS.VInduespolering Køkken;868,55;1.085,69;34010;2502261740599434405;2025;24-03-2025;111;;;;;
527-32-052-00;17-03-2025;NOVAFOS A/S;31884993;fedtudskiller;1.124,00;1.405,00;34010;2503151742068210027;2025;31-03-2025;111;;;;;
527-32-052-00;17-02-2025;NOVAFOS A/S;31884993;fedtudskiller;1.124,00;1.405,00;34010;2502141739562623210;2025;12-03-2025;111;;;;;
527-32-052-00;13-01-2025;NOVAFOS A/S;31884993;fedtudskiller;1.045,00;1.306,25;34010;2501101736538633582;2025;31-01-2025;111;;;;;
527-32-057-07;31-12-2025;;;Månedsløn bagud december XB;97.185,35;97.185,35;;SD2025-12-19-07.21.53.185212;2025;;800;;;;;
527-32-057-07;02-12-2025;;;Timeløn XB;779,60;779,60;;SD2025-12-03-00.24.56.900929;2025;;800;;;;;
527-32-057-07;30-11-2025;;;Månedsløn bagud november XB;106.808,40;106.808,40;;SD2025-11-21-09.20.50.557578;2025;;800;;;;;
527-32-057-07;04-11-2025;;;Timeløn XB;254,80;254,80;;SD2025-11-05-00.50.48.071779;2025;;800;;;;;
527-32-057-07;31-10-2025;;;Månedsløn bagud oktober XB;95.294,84;95.294,84;;SD2025-10-24-05.37.40.126951;2025;;800;;;;;
527-32-057-07;07-10-2025;;;Ekstra bogføring XB;0,00;0,00;;SD2025-10-08-00.29.01.797279;2025;;800;;;;;
527-32-057-07;07-10-2025;;;Timeløn XB;169,59;169,59;;SD2025-10-08-00.29.19.999330;2025;;800;;;;;
527-32-057-07;30-09-2025;;;Månedsløn bagud september XB;104.453,01;104.453,01;;SD2025-09-19-06.16.35.034271;2025;;800;;;;;
527-32-057-07;02-09-2025;;;Timeløn XB;176,55;176,55;;SD2025-09-03-03.57.28.137249;2025;;800;;;;;
527-32-057-07;31-08-2025;;;Månedsløn bagud august XB;96.249,05;96.249,05;;SD2025-08-15-09.52.18.721298;2025;;800;;;;;
527-32-057-07;31-07-2025;;;Månedsløn bagud juli XB;93.342,54;93.342,54;;SD2025-07-18-04.57.10.732845;2025;;800;;;;;
527-32-057-07;30-06-2025;;;Månedsløn bagud juni XB;93.396,61;93.396,61;;SD2025-06-20-06.17.19.294957;2025;;800;;;;;
527-32-057-07;03-06-2025;;;Timeløn XB;594,02;594,02;;SD2025-06-04-00.18.38.035739;2025;;800;;;;;
527-32-057-07;31-05-2025;;;Månedsløn bagud maj XB;102.987,48;102.987,48;;SD2025-05-16-05.18.25.220916;2025;;800;;;;;
527-32-057-07;06-05-2025;;;Timeløn XB;446,60;446,60;;SD2025-05-07-01.56.51.190592;2025;;800;;;;;
527-32-057-07;30-04-2025;;;Månedsløn bagud april XB;106.305,29;106.305,29;;SD2025-04-17-05.29.37.433891;2025;;800;;;;;
527-32-057-07;31-03-2025;;;Månedsløn bagud marts XB;92.998,82;92.998,82;;SD2025-03-21-06.44.04.837575;2025;;800;;;;;
527-32-057-07;04-03-2025;;;Timeløn XB;215,52;215,52;;SD2025-03-05-00.11.05.942613;2025;;800;;;;;
527-32-057-07;28-02-2025;;;Månedsløn bagud februar XB;97.072,57;97.072,57;;SD2025-02-14-05.00.23.640333;2025;;800;;;;;
527-32-057-07;04-02-2025;;;Timeløn XB;60,38;60,38;;SD2025-02-04-23.58.04.123943;2025;;800;;;;;
527-32-057-07;31-01-2025;;;Månedsløn bagud januar XB;95.812,46;95.812,46;;SD2025-01-17-14.09.45.810085;2025;;800;;;;;
527-32-057-07;07-01-2025;;;Timeløn XB;804,18;804,18;;SD2025-01-07-23.14.19.047875;2025;;800;;;;;
527-32-059-01;31-05-2025;;;Månedsløn bagud maj XB;177,95;177,95;;SD2025-05-16-05.18.25.224689;2025;;800;;;;;
527-32-100-50;08-12-2025;;;Afregning hø.kom nov;-12.363,07;-12.363,07;34010;2512081765188785060;2025;;111;;;;;
527-32-100-50;10-11-2025;;;Afregning hø. kommune okt;-11.957,06;-11.957,06;34010;2511101762770297419;2025;;111;;;;;
527-32-100-50;08-10-2025;;;Afregning hørsholm kommune 09;-10.286,76;-10.286,76;34010;2510081759904988780;2025;;111;;;;;
527-32-100-50;08-09-2025;;;Afregning Hø.kom 08;-10.910,50;-10.910,50;34010;2509081757332075375;2025;;111;;;;;
527-32-100-50;11-08-2025;;;Juli prisforskel æld.boliger;-11.848,07;-11.848,07;34010;2508111754905699155;2025;;111;;;;;
527-32-100-50;10-07-2025;;;Afregning hø.kom Juni;-12.931,82;-12.931,82;34010;2507101752136793219;2025;;111;;;;;
527-32-100-50;10-06-2025;;;Reg salg helmenu maj 2025;-13.474,68;-13.474,68;34010;2506101749555773018;2025;;111;;;;;
527-32-100-50;06-05-2025;;;Afregnong hø.kom April;-12.887,27;-12.887,27;34010;2505061746516958253;2025;;111;;;;;
527-32-100-50;07-04-2025;;;Afregning Hørsholm kommune marts 25;-13.816,74;-13.816,74;34010;2504071744016899465;2025;;111;;;;;
527-32-100-50;05-03-2025;;;Afregning Hørsholm kommune 02-2025;-11.357,13;-11.357,13;34010;2503051741176805558;2025;;111;;;;;
527-32-100-50;18-02-2025;;;Afregning Hørsholm kommune jan 25;-12.684,38;-12.684,38;34010;2502181739869640845;2025;;111;;;;;
527-32-105-06;31-12-2025;;;Månedsløn bagud december XB;47.384,48;47.384,48;;SD2025-12-19-07.21.53.179355;2025;;800;;;;;
527-32-105-06;30-11-2025;;;Månedsløn bagud november XB;28.549,45;28.549,45;;SD2025-11-21-09.20.50.551307;2025;;800;;;;;
527-32-105-06;31-10-2025;;;Månedsløn bagud oktober XB;28.344,46;28.344,46;;SD2025-10-24-05.37.40.123136;2025;;800;;;;;
527-32-105-06;30-09-2025;;;Månedsløn bagud september XB;28.261,03;28.261,03;;SD2025-09-19-06.16.35.017155;2025;;800;;;;;
527-32-105-06;31-08-2025;;;Månedsløn bagud august XB;27.308,07;27.308,07;;SD2025-08-15-09.52.18.716103;2025;;800;;;;;
527-32-105-06;31-07-2025;;;Månedsløn bagud juli XB;28.261,03;28.261,03;;SD2025-07-18-04.57.10.714869;2025;;800;;;;;
527-32-105-06;30-06-2025;;;Månedsløn bagud juni XB;28.598,41;28.598,41;;SD2025-06-20-06.17.19.291417;2025;;800;;;;;
527-32-105-06;31-05-2025;;;Månedsløn bagud maj XB;30.202,95;30.202,95;;SD2025-05-16-05.18.25.216438;2025;;800;;;;;
527-32-105-06;30-04-2025;;;Månedsløn bagud april XB;33.264,12;33.264,12;;SD2025-04-17-05.29.37.428708;2025;;800;;;;;
527-32-105-06;31-03-2025;;;Månedsløn bagud marts XB;25.754,11;25.754,11;;SD2025-03-21-06.44.04.833778;2025;;800;;;;;
527-32-105-06;28-02-2025;;;Månedsløn bagud februar XB;33.830,40;33.830,40;;SD2025-02-14-05.00.23.636035;2025;;800;;;;;
527-32-105-06;31-01-2025;;;Månedsløn bagud januar XB;42.765,82;42.765,82;;SD2025-01-17-14.09.45.797383;2025;;800;;;;;
527-32-106-03;24-11-2025;;;Refus.Nariman Mirza,voksenlær 3.kvartal;-21.025,80;-21.025,80;34010;2511241763980978117;2025;;111;;;;;
527-32-106-03;18-08-2025;;;Refus Nariman Mirza,voksenlær 2.kvt 2025;-19.980,00;-19.980,00;34010;2508181755503635399;2025;;111;;;;;
527-32-106-03;01-07-2025;;;Praktikplads-AUB 2025;-127,31;-127,31;34010;2507011751351829069;2025;;111;;;;;
